date;time;;open;high;low;close
11.12.2020;16;45;1,21101;1,21125;1,21098;1,21123
11.12.2020;16;50;1,21122;1,21145;1,21118;1,21136
11.12.2020;16;55;1,21136;1,21178;1,21132;1,21165
11.12.2020;17;0;1,21165;1,21167;1,21144;1,21158
11.12.2020;17;5;1,21158;1,21169;1,21147;1,21166
11.12.2020;17;10;1,21163;1,2117;1,21141;1,21146
11.12.2020;17;15;1,21145;1,2116;1,21136;1,21136
11.12.2020;17;20;1,21137;1,21144;1,21126;1,21128
11.12.2020;17;25;1,21127;1,21139;1,21124;1,21135
11.12.2020;17;30;1,21134;1,21135;1,21121;1,21124
11.12.2020;17;35;1,21125;1,21134;1,21119;1,21125
11.12.2020;17;40;1,21125;1,21163;1,21121;1,21144
11.12.2020;17;45;1,21141;1,21141;1,21112;1,21126
11.12.2020;17;50;1,21125;1,21129;1,2111;1,21118
11.12.2020;17;55;1,21118;1,21162;1,21118;1,21161
11.12.2020;18;0;1,21161;1,21165;1,2113;1,2113
11.12.2020;18;5;1,21131;1,21157;1,21127;1,21157
11.12.2020;18;10;1,21159;1,21166;1,21152;1,21155
11.12.2020;18;15;1,21157;1,21161;1,21149;1,21149
11.12.2020;18;20;1,21149;1,21173;1,21148;1,21172
11.12.2020;18;25;1,21171;1,21188;1,21167;1,21188
11.12.2020;18;30;1,21186;1,21202;1,21179;1,21197
11.12.2020;18;35;1,21196;1,212;1,21178;1,21178
11.12.2020;18;40;1,2118;1,21187;1,21161;1,21172
11.12.2020;18;45;1,21172;1,21185;1,21156;1,2116
11.12.2020;18;50;1,2116;1,21177;1,21158;1,21159
11.12.2020;18;55;1,2116;1,21166;1,21124;1,21131
11.12.2020;19;0;1,2113;1,21172;1,2113;1,21155
11.12.2020;19;5;1,21155;1,21155;1,21132;1,21138
11.12.2020;19;10;1,21139;1,21155;1,21138;1,21147
11.12.2020;19;15;1,21148;1,21161;1,21136;1,2116
11.12.2020;19;20;1,2116;1,21166;1,21146;1,21151
11.12.2020;19;25;1,21152;1,21168;1,21151;1,21168
11.12.2020;19;30;1,2117;1,21184;1,21164;1,21181
11.12.2020;19;35;1,2118;1,21181;1,21167;1,21171
11.12.2020;19;40;1,21175;1,21177;1,21131;1,21136
11.12.2020;19;45;1,21135;1,21155;1,21133;1,21154
11.12.2020;19;50;1,21152;1,21152;1,21126;1,21133
11.12.2020;19;55;1,21134;1,21172;1,21132;1,21172
11.12.2020;20;0;1,21175;1,21176;1,21131;1,21131
11.12.2020;20;5;1,21131;1,21153;1,21128;1,21148
11.12.2020;20;10;1,2115;1,21157;1,21144;1,21146
11.12.2020;20;15;1,21145;1,21147;1,21138;1,21139
11.12.2020;20;20;1,2114;1,21144;1,2114;1,21142
11.12.2020;20;25;1,2114;1,21151;1,21135;1,21147
11.12.2020;20;30;1,21145;1,21151;1,21144;1,21151
11.12.2020;20;35;1,21151;1,21153;1,21143;1,21145
11.12.2020;20;40;1,21145;1,21151;1,21142;1,21145
11.12.2020;20;45;1,21148;1,21159;1,21113;1,21142
11.12.2020;20;50;1,21143;1,21145;1,21104;1,21125
11.12.2020;20;55;1,21125;1,21139;1,21074;1,21086
13.12.2020;21;0;1,21367;1,21404;1,21339;1,21347
13.12.2020;21;5;1,21345;1,21355;1,21327;1,21341
13.12.2020;21;10;1,2134;1,21382;1,2134;1,21382
13.12.2020;21;15;1,21381;1,21435;1,21348;1,21412
13.12.2020;21;20;1,21412;1,21412;1,21399;1,214
13.12.2020;21;25;1,214;1,21402;1,21355;1,21392
13.12.2020;21;30;1,21376;1,21392;1,2136;1,21365
13.12.2020;21;35;1,21364;1,21364;1,2133;1,21347
13.12.2020;21;40;1,2135;1,21354;1,21341;1,21351
13.12.2020;21;45;1,21351;1,21358;1,21348;1,21354
13.12.2020;21;50;1,21354;1,21367;1,21349;1,21362
13.12.2020;21;55;1,21362;1,21365;1,21332;1,21332
13.12.2020;22;0;1,21333;1,21372;1,21324;1,2136
13.12.2020;22;5;1,2136;1,21375;1,21346;1,21358
13.12.2020;22;10;1,21358;1,21394;1,21352;1,21377
13.12.2020;22;15;1,21378;1,2138;1,21354;1,21357
13.12.2020;22;20;1,21356;1,21368;1,21354;1,21354
13.12.2020;22;25;1,21354;1,21364;1,21342;1,21344
13.12.2020;22;30;1,21343;1,21359;1,21339;1,21346
13.12.2020;22;35;1,21345;1,21356;1,21341;1,21355
13.12.2020;22;40;1,21356;1,21356;1,2133;1,21338
13.12.2020;22;45;1,21338;1,2134;1,21329;1,21329
13.12.2020;22;50;1,2133;1,21344;1,21329;1,21344
13.12.2020;22;55;1,21343;1,21343;1,2133;1,21331
13.12.2020;23;0;1,21331;1,21334;1,21302;1,2131
13.12.2020;23;5;1,2131;1,2131;1,21258;1,21308
13.12.2020;23;10;1,21309;1,2131;1,21293;1,21299
13.12.2020;23;15;1,21299;1,21306;1,21281;1,21298
13.12.2020;23;20;1,21297;1,21304;1,21293;1,21304
13.12.2020;23;25;1,21303;1,21303;1,21253;1,21263
13.12.2020;23;30;1,21267;1,21295;1,21267;1,21281
13.12.2020;23;35;1,2128;1,2128;1,21248;1,21255
13.12.2020;23;40;1,21256;1,2126;1,21244;1,21247
13.12.2020;23;45;1,21248;1,2128;1,21243;1,2128
13.12.2020;23;50;1,2128;1,21295;1,21205;1,21214
13.12.2020;23;55;1,21213;1,21213;1,21155;1,21209
14.12.2020;0;0;1,21208;1,21221;1,21191;1,21199
14.12.2020;0;5;1,21199;1,21219;1,21187;1,21193
14.12.2020;0;10;1,21194;1,21211;1,21186;1,21199
14.12.2020;0;15;1,21199;1,21216;1,21199;1,21215
14.12.2020;0;20;1,21215;1,21227;1,21214;1,21223
14.12.2020;0;25;1,21223;1,21242;1,21219;1,21234
14.12.2020;0;30;1,21234;1,21271;1,21228;1,2127
14.12.2020;0;35;1,2127;1,21276;1,21259;1,21274
14.12.2020;0;40;1,21273;1,21279;1,2126;1,21279
14.12.2020;0;45;1,21278;1,21297;1,21265;1,21296
14.12.2020;0;50;1,21295;1,21315;1,21294;1,21298
14.12.2020;0;55;1,21298;1,21299;1,21281;1,21289
14.12.2020;1;0;1,2129;1,21299;1,21286;1,21288
14.12.2020;1;5;1,21288;1,21314;1,21283;1,21314
14.12.2020;1;10;1,21313;1,2133;1,21305;1,21305
14.12.2020;1;15;1,21304;1,21324;1,21301;1,2131
14.12.2020;1;20;1,21309;1,21324;1,21307;1,21322
14.12.2020;1;25;1,21321;1,21327;1,21316;1,21324
14.12.2020;1;30;1,21323;1,21325;1,21312;1,21316
14.12.2020;1;35;1,21319;1,21321;1,21291;1,21292
14.12.2020;1;40;1,21293;1,21307;1,21291;1,21306
14.12.2020;1;45;1,21308;1,21332;1,21308;1,21327
14.12.2020;1;50;1,21326;1,21332;1,21307;1,21314
14.12.2020;1;55;1,21313;1,21328;1,21312;1,21318
14.12.2020;2;0;1,21317;1,21334;1,21317;1,21322
14.12.2020;2;5;1,21322;1,21327;1,21305;1,21322
14.12.2020;2;10;1,21321;1,21325;1,21313;1,21321
14.12.2020;2;15;1,21322;1,21335;1,21312;1,21335
14.12.2020;2;20;1,21335;1,21336;1,2132;1,2133
14.12.2020;2;25;1,2133;1,21333;1,21323;1,21326
14.12.2020;2;30;1,21327;1,21328;1,21323;1,21324
14.12.2020;2;35;1,21324;1,21324;1,21306;1,21311
14.12.2020;2;40;1,2131;1,21322;1,2131;1,2132
14.12.2020;2;45;1,21319;1,21333;1,21319;1,21324
14.12.2020;2;50;1,21325;1,21337;1,21325;1,21333
14.12.2020;2;55;1,21334;1,21335;1,21321;1,21324
14.12.2020;3;0;1,21324;1,21336;1,21321;1,21324
14.12.2020;3;5;1,21324;1,21324;1,21316;1,21318
14.12.2020;3;10;1,2132;1,2132;1,21308;1,21314
14.12.2020;3;15;1,21314;1,21321;1,21312;1,21314
14.12.2020;3;20;1,21315;1,21319;1,21311;1,21314
14.12.2020;3;25;1,21314;1,21314;1,21303;1,21313
14.12.2020;3;30;1,21312;1,21321;1,21308;1,2132
14.12.2020;3;35;1,21321;1,21327;1,21318;1,21319
14.12.2020;3;40;1,21319;1,21326;1,21316;1,21319
14.12.2020;3;45;1,21318;1,2132;1,21311;1,21314
14.12.2020;3;50;1,21313;1,21321;1,21313;1,21319
14.12.2020;3;55;1,21318;1,21331;1,21317;1,2133
14.12.2020;4;0;1,21331;1,21332;1,21321;1,21324
14.12.2020;4;5;1,21324;1,21328;1,21314;1,2132
14.12.2020;4;10;1,21321;1,21323;1,21309;1,21322
14.12.2020;4;15;1,21322;1,21326;1,21321;1,21323
14.12.2020;4;20;1,21323;1,21333;1,2132;1,21328
14.12.2020;4;25;1,21327;1,21332;1,21323;1,21329
14.12.2020;4;30;1,21328;1,21335;1,21326;1,21335
14.12.2020;4;35;1,21335;1,21371;1,21334;1,2137
14.12.2020;4;40;1,2137;1,21382;1,21369;1,21374
14.12.2020;4;45;1,21374;1,21393;1,21374;1,21391
14.12.2020;4;50;1,21392;1,21409;1,2139;1,21406
14.12.2020;4;55;1,21406;1,21416;1,21385;1,21405
14.12.2020;5;0;1,21405;1,21435;1,21396;1,21431
14.12.2020;5;5;1,21431;1,21433;1,21418;1,2143
14.12.2020;5;10;1,2143;1,21431;1,2139;1,21398
14.12.2020;5;15;1,21399;1,2142;1,21399;1,21417
14.12.2020;5;20;1,21417;1,21433;1,21414;1,21424
14.12.2020;5;25;1,21426;1,21437;1,21418;1,21418
14.12.2020;5;30;1,21418;1,21429;1,2141;1,21423
14.12.2020;5;35;1,21424;1,21432;1,21413;1,21417
14.12.2020;5;40;1,21416;1,21419;1,21403;1,21403
14.12.2020;5;45;1,21403;1,21416;1,21393;1,21416
14.12.2020;5;50;1,21417;1,21422;1,21403;1,21422
14.12.2020;5;55;1,21422;1,21439;1,21398;1,21433
14.12.2020;6;0;1,21433;1,21435;1,21401;1,21403
14.12.2020;6;5;1,21405;1,21415;1,21395;1,21414
14.12.2020;6;10;1,21412;1,21412;1,21383;1,21406
14.12.2020;6;15;1,21404;1,21455;1,21404;1,21438
14.12.2020;6;20;1,21438;1,21453;1,21423;1,21428
14.12.2020;6;25;1,21427;1,21483;1,21427;1,21465
14.12.2020;6;30;1,21466;1,2148;1,21455;1,21455
14.12.2020;6;35;1,21457;1,21498;1,21452;1,21491
14.12.2020;6;40;1,21492;1,21525;1,2149;1,21525
14.12.2020;6;45;1,21526;1,21546;1,21521;1,21539
14.12.2020;6;50;1,21539;1,21549;1,21503;1,21524
14.12.2020;6;55;1,21522;1,21553;1,2149;1,21532
14.12.2020;7;0;1,21531;1,21564;1,21489;1,2149
14.12.2020;7;5;1,21489;1,21492;1,21436;1,21478
14.12.2020;7;10;1,21478;1,2154;1,21453;1,21539
14.12.2020;7;15;1,2154;1,21549;1,21477;1,21504
14.12.2020;7;20;1,21503;1,21521;1,21493;1,21493
14.12.2020;7;25;1,21494;1,21516;1,2147;1,21516
14.12.2020;7;30;1,21517;1,21534;1,21471;1,21484
14.12.2020;7;35;1,21483;1,21498;1,21455;1,21498
14.12.2020;7;40;1,21499;1,21503;1,21445;1,21465
14.12.2020;7;45;1,21466;1,21472;1,21441;1,21456
14.12.2020;7;50;1,21455;1,21463;1,21429;1,21444
14.12.2020;7;55;1,21448;1,21461;1,21427;1,21437
14.12.2020;8;0;1,21436;1,21458;1,2142;1,21428
14.12.2020;8;5;1,21429;1,21432;1,21398;1,21399
14.12.2020;8;10;1,214;1,21429;1,21386;1,21413
14.12.2020;8;15;1,21413;1,21475;1,21412;1,21475
14.12.2020;8;20;1,21474;1,21503;1,21465;1,21497
14.12.2020;8;25;1,21496;1,21525;1,21486;1,2152
14.12.2020;8;30;1,2152;1,2156;1,21511;1,21549
14.12.2020;8;35;1,21548;1,21602;1,21544;1,21593
14.12.2020;8;40;1,21593;1,21602;1,21576;1,21591
14.12.2020;8;45;1,21592;1,21594;1,21532;1,21537
14.12.2020;8;50;1,21538;1,21563;1,21522;1,21534
14.12.2020;8;55;1,21533;1,21584;1,21527;1,21577
14.12.2020;9;0;1,21575;1,21578;1,21526;1,2154
14.12.2020;9;5;1,21541;1,21575;1,21541;1,21557
14.12.2020;9;10;1,21555;1,21597;1,21546;1,21597
14.12.2020;9;15;1,21597;1,21597;1,2154;1,21551
14.12.2020;9;20;1,21551;1,21557;1,21533;1,21544
14.12.2020;9;25;1,21544;1,21555;1,2152;1,21537
14.12.2020;9;30;1,21538;1,21562;1,21502;1,21511
14.12.2020;9;35;1,21511;1,21566;1,2151;1,21552
14.12.2020;9;40;1,21551;1,21551;1,21491;1,215
14.12.2020;9;45;1,21501;1,21502;1,21477;1,21497
14.12.2020;9;50;1,21496;1,21514;1,2148;1,21514
14.12.2020;9;55;1,21513;1,21523;1,21487;1,21505
14.12.2020;10;0;1,21505;1,21605;1,21499;1,21588
14.12.2020;10;5;1,21587;1,21593;1,21543;1,21552
14.12.2020;10;10;1,21551;1,21551;1,2153;1,2154
14.12.2020;10;15;1,21541;1,21553;1,21532;1,21544
14.12.2020;10;20;1,21545;1,21586;1,2154;1,21545
14.12.2020;10;25;1,21544;1,21595;1,21542;1,21591
14.12.2020;10;30;1,21592;1,21596;1,21519;1,2154
14.12.2020;10;35;1,2154;1,21547;1,21505;1,21505
14.12.2020;10;40;1,21506;1,2154;1,21506;1,21528
14.12.2020;10;45;1,21528;1,21587;1,21525;1,21587
14.12.2020;10;50;1,21586;1,21587;1,21547;1,21547
14.12.2020;10;55;1,21547;1,21579;1,21502;1,21551
14.12.2020;11;0;1,21551;1,21595;1,21537;1,21541
14.12.2020;11;5;1,21541;1,21586;1,21524;1,21577
14.12.2020;11;10;1,21576;1,21576;1,21535;1,21554
14.12.2020;11;15;1,21556;1,21575;1,21546;1,21557
14.12.2020;11;20;1,21556;1,21581;1,21544;1,21549
14.12.2020;11;25;1,2155;1,21592;1,21546;1,21574
14.12.2020;11;30;1,21576;1,21607;1,2157;1,21607
14.12.2020;11;35;1,21606;1,21706;1,21597;1,21686
14.12.2020;11;40;1,21686;1,2169;1,21631;1,21647
14.12.2020;11;45;1,21646;1,21647;1,21595;1,21603
14.12.2020;11;50;1,21604;1,21611;1,2158;1,21589
14.12.2020;11;55;1,2159;1,2159;1,21554;1,21574
14.12.2020;12;0;1,21576;1,21636;1,21565;1,21621
14.12.2020;12;5;1,21622;1,21637;1,21595;1,21599
14.12.2020;12;10;1,216;1,21622;1,21582;1,21619
14.12.2020;12;15;1,21619;1,21658;1,21612;1,21649
14.12.2020;12;20;1,21648;1,21653;1,21609;1,21624
14.12.2020;12;25;1,21624;1,21629;1,21595;1,2161
14.12.2020;12;30;1,21609;1,21627;1,21593;1,21625
14.12.2020;12;35;1,21624;1,21639;1,21589;1,21589
14.12.2020;12;40;1,21593;1,2162;1,2157;1,21595
14.12.2020;12;45;1,21599;1,21686;1,21591;1,2164
14.12.2020;12;50;1,21639;1,21695;1,21637;1,21691
14.12.2020;12;55;1,21691;1,21767;1,21678;1,21713
14.12.2020;13;0;1,21712;1,21712;1,21652;1,21688
14.12.2020;13;5;1,21689;1,21701;1,21627;1,21628
14.12.2020;13;10;1,21631;1,2168;1,21625;1,21647
14.12.2020;13;15;1,21648;1,21659;1,21587;1,21599
14.12.2020;13;20;1,21598;1,21614;1,21586;1,2159
14.12.2020;13;25;1,21589;1,21618;1,21557;1,21568
14.12.2020;13;30;1,21569;1,2165;1,21546;1,21636
14.12.2020;13;35;1,21637;1,21685;1,21609;1,21677
14.12.2020;13;40;1,21678;1,21681;1,2163;1,21638
14.12.2020;13;45;1,21638;1,21638;1,21566;1,2158
14.12.2020;13;50;1,2158;1,21608;1,21576;1,21595
14.12.2020;13;55;1,21596;1,21665;1,21585;1,21642
14.12.2020;14;0;1,21642;1,2166;1,216;1,21624
14.12.2020;14;5;1,21623;1,21634;1,21478;1,21489
14.12.2020;14;10;1,2149;1,21517;1,21367;1,21392
14.12.2020;14;15;1,21392;1,21392;1,2131;1,2131
14.12.2020;14;20;1,21311;1,21358;1,21287;1,2133
14.12.2020;14;25;1,21329;1,21366;1,21299;1,21365
14.12.2020;14;30;1,21363;1,21372;1,21275;1,21304
14.12.2020;14;35;1,21302;1,21385;1,21281;1,21367
14.12.2020;14;40;1,21366;1,21371;1,21327;1,21348
14.12.2020;14;45;1,21346;1,21349;1,21251;1,21266
14.12.2020;14;50;1,21267;1,21308;1,21236;1,21294
14.12.2020;14;55;1,21293;1,21301;1,21231;1,21247
14.12.2020;15;0;1,21248;1,21286;1,21229;1,21282
14.12.2020;15;5;1,2128;1,21294;1,2125;1,21278
14.12.2020;15;10;1,21277;1,21351;1,21273;1,2135
14.12.2020;15;15;1,21349;1,21398;1,21334;1,2139
14.12.2020;15;20;1,21388;1,21391;1,21361;1,21376
14.12.2020;15;25;1,21375;1,21382;1,21354;1,21358
14.12.2020;15;30;1,21359;1,21423;1,21359;1,21411
14.12.2020;15;35;1,21411;1,21431;1,21391;1,21394
14.12.2020;15;40;1,21396;1,21435;1,21394;1,21413
14.12.2020;15;45;1,21413;1,21445;1,21411;1,21438
14.12.2020;15;50;1,21437;1,21473;1,21436;1,2147
14.12.2020;15;55;1,21468;1,21468;1,21442;1,21443
14.12.2020;16;0;1,21444;1,21485;1,2143;1,21476
14.12.2020;16;5;1,21475;1,21521;1,21474;1,21519
14.12.2020;16;10;1,2152;1,21559;1,2151;1,21544
14.12.2020;16;15;1,21544;1,21558;1,21516;1,21516
14.12.2020;16;20;1,21516;1,21528;1,21502;1,21527
14.12.2020;16;25;1,21527;1,21589;1,21519;1,21589
14.12.2020;16;30;1,21588;1,21588;1,21558;1,21567
14.12.2020;16;35;1,21566;1,21603;1,21557;1,21562
14.12.2020;16;40;1,21565;1,21576;1,21549;1,21557
14.12.2020;16;45;1,21556;1,21557;1,21544;1,21545
14.12.2020;16;50;1,21546;1,21563;1,21546;1,21557
14.12.2020;16;55;1,21557;1,21575;1,21537;1,21575
14.12.2020;17;0;1,21575;1,21606;1,21569;1,21577
14.12.2020;17;5;1,21576;1,21576;1,21538;1,21543
14.12.2020;17;10;1,21542;1,21576;1,21542;1,2156
14.12.2020;17;15;1,2156;1,21567;1,21546;1,21564
14.12.2020;17;20;1,21563;1,21564;1,21543;1,21544
14.12.2020;17;25;1,21545;1,21552;1,21526;1,21527
14.12.2020;17;30;1,21528;1,21531;1,21498;1,21503
14.12.2020;17;35;1,21502;1,21511;1,21495;1,21496
14.12.2020;17;40;1,21496;1,21518;1,21496;1,21496
14.12.2020;17;45;1,21495;1,21501;1,21471;1,21481
14.12.2020;17;50;1,21479;1,21502;1,21477;1,215
14.12.2020;17;55;1,215;1,21516;1,21498;1,21504
14.12.2020;18;0;1,21504;1,21525;1,21495;1,21512
14.12.2020;18;5;1,21512;1,21524;1,21502;1,21504
14.12.2020;18;10;1,21503;1,21514;1,21479;1,2148
14.12.2020;18;15;1,21479;1,21483;1,21467;1,21471
14.12.2020;18;20;1,21473;1,21492;1,2147;1,21491
14.12.2020;18;25;1,2149;1,21512;1,21482;1,21497
14.12.2020;18;30;1,21497;1,21497;1,21463;1,21468
14.12.2020;18;35;1,21468;1,21487;1,21468;1,21474
14.12.2020;18;40;1,21474;1,21488;1,21472;1,21482
14.12.2020;18;45;1,21485;1,21493;1,21477;1,21491
14.12.2020;18;50;1,21492;1,21496;1,21476;1,2148
14.12.2020;18;55;1,21481;1,21487;1,21449;1,21468
14.12.2020;19;0;1,21468;1,21471;1,21445;1,21459
14.12.2020;19;5;1,2146;1,21461;1,21446;1,21447
14.12.2020;19;10;1,21449;1,21454;1,21441;1,21442
14.12.2020;19;15;1,21442;1,21462;1,21439;1,21456
14.12.2020;19;20;1,21457;1,21467;1,21451;1,21458
14.12.2020;19;25;1,21458;1,21475;1,21451;1,21452
14.12.2020;19;30;1,21451;1,21452;1,21425;1,21428
14.12.2020;19;35;1,21428;1,21434;1,21416;1,21416
14.12.2020;19;40;1,21415;1,21415;1,2139;1,21392
14.12.2020;19;45;1,21392;1,21428;1,21392;1,21426
14.12.2020;19;50;1,21427;1,21452;1,21419;1,21448
14.12.2020;19;55;1,21448;1,21487;1,21446;1,21472
14.12.2020;20;0;1,21473;1,21517;1,21472;1,21485
14.12.2020;20;5;1,21485;1,21491;1,2147;1,21488
14.12.2020;20;10;1,21489;1,21491;1,21465;1,21472
14.12.2020;20;15;1,21474;1,21474;1,21465;1,2147
14.12.2020;20;20;1,2147;1,21482;1,21465;1,21481
14.12.2020;20;25;1,21483;1,21514;1,21481;1,21514
14.12.2020;20;30;1,21513;1,21513;1,21496;1,21501
14.12.2020;20;35;1,21502;1,21509;1,21457;1,21471
14.12.2020;20;40;1,21472;1,21474;1,21463;1,21463
14.12.2020;20;45;1,21464;1,2147;1,2145;1,21451
14.12.2020;20;50;1,2145;1,21454;1,21441;1,2145
14.12.2020;20;55;1,2145;1,21452;1,21413;1,21432
14.12.2020;21;0;1,21432;1,21446;1,21431;1,21435
14.12.2020;21;5;1,21434;1,21441;1,21434;1,21439
14.12.2020;21;10;1,21449;1,21454;1,21444;1,21454
14.12.2020;21;15;1,21453;1,21465;1,21444;1,21444
14.12.2020;21;20;1,21459;1,21462;1,21441;1,21444
14.12.2020;21;25;1,21456;1,21466;1,21446;1,21463
14.12.2020;21;30;1,21464;1,21465;1,21463;1,21463
14.12.2020;21;35;1,21464;1,21464;1,21449;1,21454
14.12.2020;21;40;1,21453;1,21456;1,21445;1,21445
14.12.2020;21;45;1,21445;1,21445;1,21442;1,21444
14.12.2020;21;50;1,21444;1,21447;1,21444;1,21447
14.12.2020;21;55;1,21447;1,21458;1,21443;1,21457
14.12.2020;22;0;1,21454;1,21457;1,21442;1,21454
14.12.2020;22;5;1,21452;1,21454;1,21447;1,2145
14.12.2020;22;10;1,21451;1,21451;1,21437;1,21438
14.12.2020;22;15;1,21438;1,21459;1,21438;1,21454
14.12.2020;22;20;1,21455;1,21467;1,21453;1,21463
14.12.2020;22;25;1,21464;1,21465;1,21433;1,21445
14.12.2020;22;30;1,21445;1,21478;1,21445;1,21478
14.12.2020;22;35;1,21479;1,21489;1,21473;1,21473
14.12.2020;22;40;1,21471;1,21477;1,21465;1,21467
14.12.2020;22;45;1,21468;1,21484;1,21468;1,21468
14.12.2020;22;50;1,21468;1,21485;1,21467;1,21474
14.12.2020;22;55;1,21473;1,21488;1,21473;1,21486
14.12.2020;23;0;1,21485;1,21496;1,21482;1,21486
14.12.2020;23;5;1,21485;1,2152;1,21483;1,21505
14.12.2020;23;10;1,21508;1,21514;1,21482;1,21483
14.12.2020;23;15;1,21483;1,21486;1,21472;1,21473
14.12.2020;23;20;1,21474;1,21494;1,21473;1,21492
14.12.2020;23;25;1,21492;1,21495;1,21488;1,21494
14.12.2020;23;30;1,21494;1,21526;1,21493;1,21524
14.12.2020;23;35;1,21526;1,21546;1,21519;1,21523
14.12.2020;23;40;1,21522;1,21533;1,21508;1,21524
14.12.2020;23;45;1,21526;1,21532;1,21519;1,21532
14.12.2020;23;50;1,21532;1,21593;1,21528;1,21583
14.12.2020;23;55;1,21581;1,21585;1,21558;1,21571
15.12.2020;0;0;1,21571;1,21603;1,2157;1,21586
15.12.2020;0;5;1,21585;1,21603;1,2158;1,21587
15.12.2020;0;10;1,21588;1,21605;1,21569;1,21577
15.12.2020;0;15;1,21578;1,21582;1,2156;1,21563
15.12.2020;0;20;1,21563;1,21581;1,21563;1,21577
15.12.2020;0;25;1,21578;1,21599;1,21572;1,21599
15.12.2020;0;30;1,21599;1,216;1,21563;1,21576
15.12.2020;0;35;1,21577;1,2159;1,21566;1,21567
15.12.2020;0;40;1,21565;1,21571;1,21551;1,21565
15.12.2020;0;45;1,21564;1,21564;1,21519;1,21537
15.12.2020;0;50;1,21536;1,21561;1,21527;1,21555
15.12.2020;0;55;1,21555;1,216;1,21555;1,21598
15.12.2020;1;0;1,21598;1,21608;1,21583;1,21603
15.12.2020;1;5;1,21602;1,21629;1,21601;1,21612
15.12.2020;1;10;1,21616;1,21628;1,21606;1,21611
15.12.2020;1;15;1,21612;1,21622;1,216;1,216
15.12.2020;1;20;1,21601;1,21601;1,21581;1,21593
15.12.2020;1;25;1,21592;1,21593;1,21571;1,21571
15.12.2020;1;30;1,2157;1,21596;1,2157;1,21581
15.12.2020;1;35;1,21581;1,21586;1,21575;1,21584
15.12.2020;1;40;1,21583;1,21584;1,21567;1,21573
15.12.2020;1;45;1,21575;1,21603;1,21575;1,21599
15.12.2020;1;50;1,21599;1,21624;1,21599;1,21602
15.12.2020;1;55;1,21605;1,21611;1,21587;1,21588
15.12.2020;2;0;1,21589;1,21596;1,2158;1,21596
15.12.2020;2;5;1,21597;1,21602;1,21585;1,21585
15.12.2020;2;10;1,21584;1,21586;1,21573;1,21581
15.12.2020;2;15;1,2158;1,2158;1,21559;1,21559
15.12.2020;2;20;1,21559;1,21561;1,21543;1,21551
15.12.2020;2;25;1,2155;1,21557;1,21543;1,21551
15.12.2020;2;30;1,21548;1,21561;1,21536;1,21551
15.12.2020;2;35;1,2155;1,21562;1,21507;1,21516
15.12.2020;2;40;1,21516;1,21536;1,21516;1,21523
15.12.2020;2;45;1,21525;1,21529;1,21491;1,21497
15.12.2020;2;50;1,21496;1,21525;1,21496;1,21523
15.12.2020;2;55;1,21524;1,21533;1,21518;1,21518
15.12.2020;3;0;1,21519;1,21523;1,215;1,21517
15.12.2020;3;5;1,21517;1,2153;1,21511;1,21512
15.12.2020;3;10;1,21511;1,21515;1,215;1,21513
15.12.2020;3;15;1,21513;1,21513;1,21499;1,21501
15.12.2020;3;20;1,21502;1,21504;1,21486;1,21491
15.12.2020;3;25;1,21492;1,21492;1,21478;1,21479
15.12.2020;3;30;1,21478;1,21489;1,21476;1,21487
15.12.2020;3;35;1,21488;1,2149;1,21472;1,21484
15.12.2020;3;40;1,21484;1,21492;1,21483;1,21484
15.12.2020;3;45;1,21483;1,21487;1,21473;1,21473
15.12.2020;3;50;1,21473;1,21475;1,21464;1,21472
15.12.2020;3;55;1,21473;1,21481;1,21457;1,21465
15.12.2020;4;0;1,21466;1,21493;1,21466;1,21485
15.12.2020;4;5;1,21485;1,21492;1,21473;1,21488
15.12.2020;4;10;1,21488;1,21496;1,21484;1,21493
15.12.2020;4;15;1,21491;1,21502;1,21486;1,21492
15.12.2020;4;20;1,2149;1,21491;1,21466;1,2147
15.12.2020;4;25;1,2147;1,2147;1,2145;1,21462
15.12.2020;4;30;1,21462;1,21501;1,21462;1,21493
15.12.2020;4;35;1,21493;1,21504;1,2149;1,21498
15.12.2020;4;40;1,21499;1,215;1,21487;1,21491
15.12.2020;4;45;1,21492;1,21513;1,21484;1,21513
15.12.2020;4;50;1,21513;1,21524;1,21507;1,21507
15.12.2020;4;55;1,21506;1,21548;1,21494;1,21547
15.12.2020;5;0;1,21545;1,21546;1,21516;1,2152
15.12.2020;5;5;1,2152;1,21539;1,21509;1,21535
15.12.2020;5;10;1,21537;1,21537;1,21514;1,21521
15.12.2020;5;15;1,21522;1,21526;1,21495;1,21504
15.12.2020;5;20;1,21504;1,21504;1,21491;1,21494
15.12.2020;5;25;1,21492;1,21495;1,21477;1,21482
15.12.2020;5;30;1,21481;1,21497;1,21479;1,21493
15.12.2020;5;35;1,21493;1,21502;1,21483;1,21491
15.12.2020;5;40;1,21493;1,21499;1,21477;1,21486
15.12.2020;5;45;1,21486;1,21491;1,21481;1,21485
15.12.2020;5;50;1,21486;1,21512;1,21486;1,21507
15.12.2020;5;55;1,21508;1,2152;1,21476;1,21483
15.12.2020;6;0;1,21483;1,21501;1,21469;1,21483
15.12.2020;6;5;1,21483;1,21513;1,21476;1,21477
15.12.2020;6;10;1,21478;1,21485;1,21466;1,21476
15.12.2020;6;15;1,21476;1,215;1,2147;1,21498
